	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YNL245C	gene-YNL245C	230.152834794012	0.715481336048621	0.437382813012488	1.63582407621534	0.10187641160247	0.161846214176974
gene-YHR199C-A	gene-YHR199C-A	60.5351724315972	-1.05039679307199	0.642189892640738	-1.63564827959636	0.10191321977796	0.161862172588525
gene-YJR118C	gene-YJR118C	85.712748796268	-0.956838969567944	0.585152176808944	-1.63519680433549	0.102007797863408	0.161969850742424
gene-YHL041W	gene-YHL041W	1.43783021052398	4.68098900686314	2.86453254551569	1.6341196800822	0.102233723292284	0.162073278760612
gene-RUF5-1	gene-RUF5-1	1.43783021052398	4.68098900686314	2.86453254551569	1.6341196800822	0.102233723292284	0.162073278760612
gene-YJL038C	gene-YJL038C	28.9366181765174	1.23363532113764	0.754739444462887	1.6345181508508	0.102150098198356	0.162073278760612
gene-YCR084C	gene-YCR084C	1197.20310507465	0.66484623386561	0.40682694815438	1.63422368375981	0.102211891301413	0.162073278760612
gene-YBL037W	gene-YBL037W	131.56102360257	-0.785285438474901	0.480494790499866	-1.63432664412023	0.102190281973782	0.162073278760612
gene-snR30	gene-snR30	60.0752172591936	-1.02524607603814	0.62735837577577	-1.63422712699158	0.102211168576921	0.162073278760612
gene-YPL218W	gene-YPL218W	797.421658222956	-0.672018054933315	0.411388486949379	-1.63353636830388	0.102356238294655	0.162224981448133
gene-YMR026C	gene-YMR026C	236.719106379087	0.711456489825221	0.435725303243958	1.63280967281096	0.102509032073569	0.162302515410196
gene-YJL129C	gene-YJL129C	324.849938539158	0.684149371002732	0.418957205735006	1.63298151132758	0.102472885223091	0.162302515410196
gene-YFR037C	gene-YFR037C	736.429418037125	0.66978713566558	0.410212506790147	1.63278087473872	0.102515090844076	0.162302515410196
gene-YLR025W	gene-YLR025W	891.777477987496	-0.712973395987719	0.436692839896151	-1.63266564241646	0.102539337199464	0.162302515410196
gene-YGR281W	gene-YGR281W	445.18592963284	-0.901463609089929	0.552100420994826	-1.6327892079227	0.102513337612387	0.162302515410196
gene-YDR332W	gene-YDR332W	174.008761703138	0.73066799379992	0.447777430149469	1.63176601722874	0.102728786730944	0.162559838343471
gene-Q0158	gene-Q0158	128.667893379841	0.819938950403318	0.502601361998124	1.63139022772162	0.102808005577922	0.162642641311867
gene-YLR305C	gene-YLR305C	361.928468704013	-0.684481843827778	0.419688469792263	-1.63092839831073	0.102905428730865	0.162754192720783
gene-YDL128W	gene-YDL128W	502.542087220797	0.675339038832331	0.414135124377381	1.63072147007006	0.102949104162422	0.162780701169759
gene-YDR304C	gene-YDR304C	497.052800793302	-0.757559421397406	0.464864333972949	-1.62963550015323	0.103178556787464	0.163100865512436
gene-YJL114W	gene-YJL114W	6.71077413270501	-2.31996648033893	1.42641415163758	-1.62643260211315	0.103857660075245	0.164131468025891
gene-YLR207W	gene-YLR207W	170.762013760641	-0.747177162270186	0.459824544412471	-1.62491796349165	0.104180040050645	0.164597931616067
gene-YAL009W	gene-YAL009W	86.746306419992	0.85222454605989	0.524719874956855	1.62415145058106	0.104343489493094	0.164785165715284
gene-YJR082C	gene-YJR082C	210.592867799183	0.725212621753332	0.446530160179928	1.62410669295241	0.104353039796551	0.164785165715284
gene-YLR247C	gene-YLR247C	638.983354004704	-0.839653245646216	0.517171275947921	-1.62354965307619	0.104471958075919	0.164929888395499
gene-YDL143W	gene-YDL143W	1391.69975400892	0.635969352502035	0.391759271815664	1.62336771138701	0.104510822755171	0.164948187897514
gene-YLR298C	gene-YLR298C	316.001193508572	-0.757098589766067	0.466583942641378	-1.62264175976579	0.104666008052964	0.165150017402642
gene-YMR214W	gene-YMR214W	212.594510790758	0.924369405943781	0.569854627530642	1.6221144153016	0.104778852162438	0.165284949890043
gene-YLR085C	gene-YLR085C	91.5819890984464	-0.859793539157995	0.530345846763135	-1.62119406497775	0.104976025228687	0.165552803281121
gene-YLR116W	gene-YLR116W	259.529629434083	0.706179488524058	0.435717462853607	1.62072799171082	0.105075987635289	0.165667250578266
gene-YKL050C	gene-YKL050C	63.7234605776229	-0.997278144367077	0.615710773504835	-1.61971852253004	0.105292755476138	0.165965750617588
gene-YHR182W	gene-YHR182W	142.426472414467	0.75700629260379	0.46755970666584	1.61905801935327	0.105434780238383	0.166103034874119
gene-YDR005C	gene-YDR005C	378.997501629603	-0.721351524698227	0.445517583969723	-1.619131434209	0.105418986696895	0.166103034874119
gene-YDR027C	gene-YDR027C	221.170006966845	-0.711314737985172	0.439509290575127	-1.61842935573528	0.105570099844904	0.166272907255723
gene-YDR189W	gene-YDR189W	324.206081763931	0.685496455111272	0.423943385936259	1.61695282401301	0.105888464598338	0.166730912233989
gene-snR84	gene-snR84	47.592413945663	0.965522403074064	0.597227683201706	1.61667389210418	0.105948692373833	0.166782324694675
gene-YLR263W	gene-YLR263W	122.918639149964	0.833989172542733	0.516214713114311	1.61558582379665	0.106183890929726	0.16710907425006
gene-YLL057C	gene-YLL057C	43.5244486826159	-1.00934887221652	0.62502517691377	-1.61489314270579	0.106333837508972	0.167301521658237
gene-YNL206C	gene-YNL206C	232.779305636891	0.71482860592643	0.442834317148679	1.61421230976196	0.106481382830247	0.167446542734615
gene-YNL118C	gene-YNL118C	809.408222596535	-0.649442638465938	0.402305257521104	-1.61430313505627	0.106461690436259	0.167446542734615
gene-YLR306W	gene-YLR306W	43.7585116458725	-0.987359862172637	0.612107309040719	-1.61305027335812	0.106733586009761	0.167799513435673
gene-YDR102C	gene-YDR102C	14.9466419717985	1.42590335281938	0.884677195757342	1.61177812614319	0.107010229724988	0.16817032282657
gene-YHR076W	gene-YHR076W	202.670438880062	-0.90964006295265	0.564394379623068	-1.61170999534077	0.107025061600441	0.16817032282657
gene-YPR066W	gene-YPR066W	51.1576771893592	-0.938979187898101	0.583037280635231	-1.61049596498369	0.107289625634341	0.16854224826922
gene-YJL104W	gene-YJL104W	284.987090339656	0.778359995520217	0.483846846212324	1.60869085251545	0.107683956994189	0.169117780291056
gene-YHL048W	gene-YHL048W	57.0197878185781	-0.925821463529532	0.576312714417246	-1.60645677315258	0.10817358537604	0.169842638721259
gene-YOR245C	gene-YOR245C	439.536466070354	-0.737917909868206	0.459498053647599	-1.60592173135544	0.108291108084512	0.169983031844052
gene-YLR110C	gene-YLR110C	12946.3938159636	-0.84892212877075	0.528934173513446	-1.60496744449651	0.108500969389841	0.17026825710165
gene-YDR368W	gene-YDR368W	824.091740184306	0.642569107705324	0.400480808266605	1.60449413415476	0.10860517640968	0.170343388725557
gene-YDR224C	gene-YDR224C	3190.92606249638	-1.0309061172118	0.642480745340979	-1.60457122596674	0.108588197989068	0.170343388725557
gene-YNL304W	gene-YNL304W	24.536753751606	1.24893360982693	0.778804933037988	1.60365395344255	0.108790350965817	0.170545371342991
gene-YDL098C	gene-YDL098C	73.0206606763412	0.877257434658547	0.547005133059519	1.60374625691692	0.108769995216022	0.170545371342991
gene-YNR043W	gene-YNR043W	339.523853783557	-0.870382111957538	0.542967295274918	-1.6030101988313	0.108932402430085	0.170723806659018
gene-YDR283C	gene-YDR283C	235.230716875154	-0.710725849942788	0.44350478498192	-1.60252126698422	0.109040388557977	0.170848774611048
gene-YDR036C	gene-YDR036C	296.236523542045	-0.798916619706108	0.498655398776381	-1.60214172285414	0.109124273525145	0.170935924962465
gene-YDR525W	gene-YDR525W	2.8124167276015	3.13345140729473	1.95602318980129	1.60195002985269	0.109166659956522	0.170958042314097
gene-YGL252C	gene-YGL252C	664.693012377528	-0.658427977350502	0.411448472275511	-1.60026837311869	0.109539059839702	0.171467636345667
gene-YMR134W	gene-YMR134W	183.885244647284	-0.722496248314784	0.451496777549373	-1.60022459570218	0.109548767665287	0.171467636345667
gene-YOR070C	gene-YOR070C	123.266449854753	-0.766763807568695	0.479397985007187	-1.59943060160589	0.109724957239478	0.171698975778618
gene-YKL033W	gene-YKL033W	150.150734229639	0.766486773797575	0.47941783744697	1.59878651549414	0.109868046268101	0.171878412785689
gene-snR80	gene-snR80	2.24953753202215	3.78973076948662	2.37073987628536	1.59854347893478	0.109922077143324	0.171914849201719
gene-YOR162C	gene-YOR162C	287.967433008511	-0.734916703055517	0.459775224150214	-1.59842606659338	0.109948187287078	0.171914849201719
gene-YKL221W	gene-YKL221W	23.1320355985592	-1.38097620499847	0.864349580173197	-1.59770564673815	0.110108501482999	0.172121017567635
gene-YBL057C	gene-YBL057C	211.961639681047	0.77404468548635	0.484512133799749	1.59757544030108	0.110137495867222	0.172121854006449
gene-YKL084W	gene-YKL084W	20.6351439817851	-1.35248247361097	0.847009553243156	-1.59677357644006	0.110316187987753	0.172356575807267
gene-YAL040C	gene-YAL040C	603.554005634748	0.737404056544508	0.461967215247873	1.59622594895364	0.1104383561173	0.172502886827849
gene-YMR126C	gene-YMR126C	93.6738935900604	0.795787677125707	0.498681012432071	1.59578499539143	0.110536804413145	0.172612081872116
gene-YFR045W	gene-YFR045W	113.891952006026	-0.831665273056304	0.521316309054703	-1.59531796456618	0.110641150346465	0.17273042779954
gene-YDR073W	gene-YDR073W	137.686681490305	0.781659120572708	0.490094228187531	1.59491598883636	0.11073102368112	0.172781535403357
gene-YMR154C	gene-YMR154C	93.7352775306656	-0.807902368639917	0.506510304227915	-1.59503639293463	0.110704097806807	0.172781535403357
gene-YPL275W	gene-YPL275W	12.3671530177086	-1.93103476938379	1.21132110691925	-1.59415596603858	0.110901106352778	0.173002293325148
gene-YPR022C	gene-YPR022C	391.069054839691	-0.662773788410538	0.416060559801233	-1.59297432260142	0.11116595149711	0.173370725800548
gene-YOR353C	gene-YOR353C	229.261456598039	0.754640901964265	0.473936208262432	1.59228370571425	0.111320972456102	0.173523000364562
gene-YJL214W	gene-YJL214W	14.4340966303675	-1.52882220313947	0.960094514264615	-1.59236635604618	0.111302411170614	0.173523000364562
gene-YAL051W	gene-YAL051W	243.61724159307	-0.720179386765024	0.452431352326236	-1.59179814365677	0.111430067406853	0.173648298808722
gene-YHR210C	gene-YHR210C	82.0580461564847	-0.955505875382948	0.601155293721609	-1.58944932426302	0.111958986333747	0.174427601583334
gene-YCR032W	gene-YCR032W	226.273554660091	-0.714578260914257	0.449619988498571	-1.58929380186248	0.111994077430423	0.174437337187535
gene-YER002W	gene-YER002W	1501.27006472145	0.869550618527854	0.547428918057416	1.58842653328126	0.112189921560893	0.174697385581947
gene-YMR047C	gene-YMR047C	297.770523574759	0.677449984436857	0.426844108307533	1.58711335415404	0.112486973900369	0.17511485666652
gene-YJL093C	gene-YJL093C	187.347497943684	0.763781280063346	0.481541294539625	1.5861179274221	0.112712560842143	0.175420887280823
gene-YML068W	gene-YML068W	177.06522586937	-0.729987962772473	0.460395918682942	-1.58556566891547	0.112837869230764	0.175570731440098
gene-YHR107C	gene-YHR107C	445.807021984722	0.711382951311225	0.449083622777482	1.5840768071467	0.113176241542122	0.176051931287746
gene-YDR260C	gene-YDR260C	93.6292873798741	0.790131571667845	0.499072216839094	1.58320087756476	0.113375686521527	0.176316830054564
gene-YEL009C	gene-YEL009C	8570.55335290665	-0.609162267280908	0.385093442414574	-1.581855726915	0.113682509860877	0.17674853975285
gene-YPL089C	gene-YPL089C	637.420336703162	-0.865098717402553	0.547034909678293	-1.58143237679531	0.113779209459141	0.176853420408349
gene-YPR094W	gene-YPR094W	125.938549817885	0.780947624835854	0.494125586810382	1.5804638449851	0.11400068043988	0.177152136510892
gene-YJL149W	gene-YJL149W	228.946012035598	0.752733489354522	0.476428895234794	1.57994927865061	0.114118482616915	0.177289643685359
gene-YOR212W	gene-YOR212W	44.2670321366677	-1.00257436618408	0.63472800341557	-1.57953384881252	0.114213658891355	0.177391938617082
gene-YGL243W	gene-YGL243W	132.796514791781	0.733502482158652	0.465060177443772	1.57722057861498	0.114744779503946	0.178171097930646
gene-YLR357W	gene-YLR357W	240.385539852341	0.704254271283513	0.447060817818714	1.57529857955276	0.115187541710948	0.178812693087222
gene-YDR057W	gene-YDR057W	185.021079712236	-0.75014319369547	0.476795231141493	-1.57330263538827	0.115648759414819	0.179482601216532
gene-YMR066W	gene-YMR066W	143.138290041981	0.726324970743335	0.461888305907695	1.57251214515157	0.115831824759219	0.179720594187727
gene-snR62	gene-snR62	14.4247347987412	-1.46187321545796	0.92976878364007	-1.57229758750846	0.115881552281749	0.179751635855352
gene-YPL159C	gene-YPL159C	686.67193220628	0.713083922514871	0.453857799350812	1.57116154781266	0.116145129230679	0.180114292714652
gene-YDR422C	gene-YDR422C	249.910499959232	0.687142595692692	0.437585637701662	1.57030427072923	0.116344341102404	0.180376973849612
gene-YPL034W	gene-YPL034W	89.8946980266549	0.818292579219162	0.521434140817657	1.56931147227146	0.116575380445222	0.180688852109868
gene-YNL279W	gene-YNL279W	18.0311748135664	-1.4122798835601	0.901480323532137	-1.56662308282733	0.117202819139884	0.181614821972334
gene-YKL060C	gene-YKL060C	48344.5441395635	-0.633240793056652	0.404475147984933	-1.56558640552185	0.117445474619143	0.181944218877198
gene-YML048W	gene-YML048W	583.795724244887	-0.641404959751289	0.409830711945488	-1.56504854579225	0.117571526939988	0.182092854016146
gene-YKL074C	gene-YKL074C	284.132371734948	0.664587684172438	0.425008359776248	1.56370496929124	0.11788687021407	0.182428363549563
gene-YLR253W	gene-YLR253W	235.366090162132	-0.720194810057996	0.46055566751467	-1.56375192155258	0.117875839134643	0.182428363549563
gene-YLR069C	gene-YLR069C	231.012905743834	-0.731330432553101	0.467718729681951	-1.56361160274767	0.117908808385457	0.182428363549563
gene-YDR115W	gene-YDR115W	154.693530075113	-0.840814595857768	0.53773523409394	-1.56362191381136	0.117906385455758	0.182428363549563
gene-YGL196W	gene-YGL196W	198.170851118873	-0.894448826104624	0.572549916820251	-1.56221981669667	0.118236213778141	0.182888138345319
gene-YMR182W-A	gene-YMR182W-A	8.31967621760335	-1.98881161863211	1.27580038431207	-1.55887366322162	0.119026284925915	0.184063147847592
gene-YDL145C	gene-YDL145C	545.693414478056	0.800600816592122	0.513750079609637	1.55834684677897	0.119151049416153	0.184208984373438
gene-YDL017W	gene-YDL017W	132.189116106757	0.796980425167986	0.512808904411159	1.5541470093682	0.120149354109433	0.185704905099374
gene-YLR452C	gene-YLR452C	38.5159590815691	0.971253410395533	0.626933383562774	1.54921309960563	0.121330501473517	0.187482593998935
gene-YJR058C	gene-YJR058C	129.424411830539	0.723524881859438	0.467640594235268	1.54718151242327	0.121819482685868	0.188190097390582
gene-YIL135C	gene-YIL135C	702.314978534337	-0.645787621998749	0.417558696560928	-1.54657926494537	0.121964732868579	0.188366369864445
gene-YMR075W	gene-YMR075W	277.219995381232	-0.762803538732251	0.493671774429013	-1.54516336206282	0.122306753954746	0.188846374245163
gene-YGR278W	gene-YGR278W	148.192377456158	0.720047272541379	0.466167025614458	1.54461219472201	0.122440094721543	0.189004005328201
gene-YNR049C	gene-YNR049C	164.109821458581	0.71162830513671	0.460848596465633	1.54416940963772	0.122547297449858	0.189072973208352
gene-YMR021C	gene-YMR021C	321.222030442806	0.706938615557093	0.457788737964813	1.54424641090981	0.122528649400382	0.189072973208352
gene-YLR122C	gene-YLR122C	13.0048627128184	-1.60939176287561	1.04267062662435	-1.54352843724583	0.122702613225615	0.189264321547698
gene-YNL246W	gene-YNL246W	530.688293455423	-0.632301983956674	0.410084564162502	-1.54188194146736	0.123102285017682	0.189832386483156
gene-YJR116W	gene-YJR116W	82.7548245310095	-0.837784926320969	0.543929696488416	-1.54024487305927	0.123500675626611	0.190398186640261
gene-YDL110C	gene-YDL110C	544.815352690761	-0.638002934024923	0.414277134117932	-1.5400389774911	0.12355085274754	0.190427002399878
gene-YIR018C-A	gene-YIR018C-A	12.0372613022267	1.45694260541271	0.946490474604447	1.53931037290321	0.12372854280927	0.190652287110946
gene-YGL022W	gene-YGL022W	327.099541373025	0.688044830805332	0.448010303030908	1.53577903488051	0.124592583288997	0.191934779350956
gene-YJR046W	gene-YJR046W	530.390077299547	-0.668476067625082	0.435467013661446	-1.5350785401734	0.124764536894366	0.192150730618061
gene-YLR285C-A	gene-YLR285C-A	26.3538794612947	1.12476746488483	0.734496901133975	1.53134405761049	0.125684382227118	0.193459739162866
gene-YPR004C	gene-YPR004C	597.592793584487	0.663961324214797	0.433610636714139	1.53123855366241	0.125710445586982	0.193459739162866
gene-YPL267W	gene-YPL267W	28.2184133399828	-1.3845863293927	0.904182651836297	-1.5313126463782	0.125692141517868	0.193459739162866
gene-YBR032W	gene-YBR032W	8.63908788371693	1.7224700210612	1.12557071140406	1.5303081393372	0.125940474537896	0.193764433987585
gene-YOR292C	gene-YOR292C	125.885722427346	0.733861082546932	0.479888228377776	1.52923334883144	0.126206606022678	0.19412450488941
gene-YDR261C	gene-YDR261C	61.4468370487017	0.92958403910686	0.60851696776686	1.52762221654764	0.126606362494425	0.194689875506301
gene-YPL049C	gene-YPL049C	325.959631335268	0.645540311299933	0.42287495277505	1.52655130568429	0.126872623369757	0.194966864556015
gene-YDR079C-A	gene-YDR079C-A	80.7924516800518	-0.82195537778494	0.538454394314363	-1.52650881200732	0.1268831975682	0.194966864556015
gene-YPL241C	gene-YPL241C	26.7182641481613	-1.10251143074922	0.722161525407459	-1.52668259379666	0.126839957747034	0.194966864556015
gene-YDL139C	gene-YDL139C	82.3500900772787	0.772130704972661	0.506040951163882	1.52582652292621	0.127053073479868	0.195174072946059
gene-YNL259C	gene-YNL259C	197.464487722522	-0.687213088606055	0.450460642104531	-1.52557853977082	0.127114860009016	0.195174072946059
gene-YNL034W	gene-YNL034W	8.15108192225079	-1.9519719921527	1.27947290718481	-1.52560635023336	0.127107929697293	0.195174072946059
gene-YPR152C	gene-YPR152C	161.092354863213	-0.72094042987895	0.473077794775186	-1.52393631204262	0.127524621459477	0.195654213746046
gene-YBR094W	gene-YBR094W	123.068288839146	-0.730833191906614	0.479563175746224	-1.52395602679335	0.127519696235223	0.195654213746046
gene-YJR146W	gene-YJR146W	23.4618201221707	-1.22899129712181	0.806420715808077	-1.52400759681663	0.127506813488849	0.195654213746046
gene-YNL103W	gene-YNL103W	577.113549493746	0.765537730340224	0.502671445421658	1.52293856616038	0.127774075951932	0.195966713557042
gene-YFL045C	gene-YFL045C	1585.06637784218	0.74609450220425	0.489928998689793	1.52286250497422	0.127793108179394	0.195966713557042
gene-YCL025C	gene-YCL025C	3334.23725355892	0.643373823266849	0.422711757854812	1.52201544270228	0.128005211323417	0.196242209907231
gene-YLR239C	gene-YLR239C	95.3533542113359	-0.97741921084076	0.642610064239038	-1.5210144771047	0.128256204367596	0.196577172837107
gene-YDL088C	gene-YDL088C	573.144182028247	0.616425948504501	0.405535641283881	1.52002903259739	0.128503679057258	0.196906574851355
gene-YCR093W	gene-YCR093W	513.458284755229	-0.638312709877216	0.420059363762966	-1.51957738582256	0.128617225071189	0.197030642662246
gene-YLR431C	gene-YLR431C	366.256614198389	-0.703483323570225	0.463754383980505	-1.51693083207554	0.129284148245526	0.198002159683196
gene-YDR285W	gene-YDR285W	72.8919340134373	0.810238359971538	0.534356681712826	1.5162875055186	0.129446669606333	0.198200875387114
gene-YBL082C	gene-YBL082C	258.564382823947	0.71786400886099	0.473854055858694	1.51494748221605	0.12978570443221	0.198669688789169
gene-YFR054C	gene-YFR054C	2.08835448797245	-3.77452466188151	2.49243863608796	-1.51439020693639	0.129926901582954	0.198835501207921
gene-YCL063W	gene-YCL063W	106.667863934699	0.803222418612397	0.530577336015273	1.51386492428179	0.130060101885194	0.198938668740934
gene-YOL038C-A	gene-YOL038C-A	5.32191359748265	-2.42296929075963	1.60050466988224	-1.51387830123476	0.130056708465012	0.198938668740934
gene-YDL009C	gene-YDL009C	22.0623625579157	-1.28152868652814	0.847108305119373	-1.51282743751113	0.130323497429861	0.199291153591858
gene-YDL135C	gene-YDL135C	400.402854552579	-0.669426531723657	0.442818730696795	-1.51173942138871	0.130600165745166	0.199663751877342
gene-YPR157W	gene-YPR157W	76.0268002354689	-0.800879054619354	0.530338570309904	-1.51012786822456	0.131010799716859	0.200240919051696
gene-YNL326C	gene-YNL326C	124.468241740453	0.738225815421313	0.48923226523224	1.50894752428251	0.131312193555849	0.200650870799842
gene-YKL063C	gene-YKL063C	341.847017169112	0.651402316734463	0.432004016972648	1.50786171225743	0.131589923678422	0.200998836581167
gene-YGL229C	gene-YGL229C	12.4498575468948	-1.52947400593768	1.01437632094893	-1.50779742621248	0.131606381094812	0.200998836581167
gene-YDR378C	gene-YDR378C	154.976003378847	0.705591407235651	0.468601399659688	1.50573900920499	0.132134185707817	0.20172416724474
gene-YDR322C-A	gene-YDR322C-A	818.50603976611	-0.637702924705979	0.423530050705122	-1.50568518962063	0.132148007708938	0.20172416724474
gene-tR(UCU)G3	gene-tR(UCU)G3	2.00070940610332	3.69372619763286	2.45388317039669	1.50525756164493	0.132257871378281	0.201840930127641
gene-YJR011C	gene-YJR011C	142.762695772423	-0.709246621472775	0.47128878122599	-1.50490877297731	0.132347532494257	0.201926810425143
gene-YIL031W	gene-YIL031W	295.594155231947	0.677782225274278	0.450478002374334	1.50458451178946	0.132430930696257	0.202003094287758
gene-YMR005W	gene-YMR005W	430.992552005388	0.659486517232421	0.438490714861726	1.50399197720842	0.132583432487296	0.202184720041141
gene-YLR072W	gene-YLR072W	118.88673213397	-0.75730197478148	0.503955484226415	-1.50271601060947	0.13291229224928	0.202633124798526
gene-YBL100W-C	gene-YBL100W-C	6.13607701224007	-2.16113385071966	1.43827129741314	-1.50259123894542	0.1329444839948	0.202633124798526
gene-YCR090C	gene-YCR090C	164.038785923531	-0.726916056897933	0.483957237512967	-1.50202538685757	0.133090552576019	0.202804651544409
gene-YLR278C	gene-YLR278C	407.146977391737	0.656883302670662	0.437492105029587	1.5014746440424	0.133232840131534	0.202970331767133
gene-tT(AGU)I1	gene-tT(AGU)I1	2.74964987711905	2.95471085902618	1.9685105993845	1.50098803631031	0.133358655966643	0.203110841421874
gene-YGL210W	gene-YGL210W	201.717593066912	0.660233039363635	0.440131300210819	1.50008199609387	0.133593163970012	0.203416781392406
gene-YDR040C	gene-YDR040C	243.990089098177	-1.14704120367214	0.764721903564122	-1.49994553356737	0.13362851183686	0.203419390785132
gene-YGR178C	gene-YGR178C	1256.19793705792	-0.605656179698245	0.40406487309638	-1.49890826949904	0.133897430780389	0.203777468887718
gene-YOR155C	gene-YOR155C	89.8596097774219	-0.799030159167203	0.533240067825502	-1.49844358550468	0.134018039487902	0.203858426263287
gene-YJL219W	gene-YJL219W	3.17646279998854	-3.00658698022163	2.00638487044191	-1.49850959529984	0.134000901530336	0.203858426263287
gene-YLR094C	gene-YLR094C	192.709137190133	-0.685015314184932	0.457396111428033	-1.49764131585258	0.134226466280432	0.204124130767929
gene-YKR028W	gene-YKR028W	344.596804226515	0.631532655108053	0.421785541725719	1.49728379148361	0.134319430541426	0.204214156841263
gene-YOR026W	gene-YOR026W	96.2401986145254	0.853104546249873	0.569904398790205	1.49692570905023	0.134412589806682	0.204304434066553
gene-YHL002W	gene-YHL002W	672.433370247266	-0.604508130228995	0.404155628409134	-1.49573106926285	0.1347237504705	0.204725940413464
gene-YDR482C	gene-YDR482C	177.393643155595	0.702820810551708	0.469942750372412	1.49554559570235	0.134772109549421	0.204747982555865
gene-YLR316C	gene-YLR316C	136.509288001354	0.692514687089804	0.464089746363321	1.49219993011364	0.135646740685635	0.206024984346238
gene-YGL043W	gene-YGL043W	508.021600911898	0.609161497234819	0.408449758637748	1.49139884245857	0.135856811849485	0.20629224154298
gene-YOR388C	gene-YOR388C	121.227883020364	-2.59808693242536	1.74260387561297	-1.49092227372183	0.135981902755363	0.206430358399707
gene-YBR080C	gene-YBR080C	272.32294037281	0.715772682829017	0.480262249882583	1.49037881491625	0.136124659636108	0.206595217435177
gene-YDR348C	gene-YDR348C	240.978484874594	0.793968678154139	0.532949970729412	1.48976211982428	0.136286794485277	0.206789396148258
gene-YDR305C	gene-YDR305C	96.1131296437227	-0.838655631525611	0.56413048190617	-1.48663413593932	0.137111466919815	0.207988500609743
gene-YOR003W	gene-YOR003W	84.6198800500793	-0.766176041310613	0.515681335035107	-1.48575484365447	0.137343978264388	0.20828896202182
gene-YBR022W	gene-YBR022W	97.6034292073783	0.734151258046389	0.495121518475293	1.4827698466978	0.13813556997788	0.209436933373331
gene-YER059W	gene-YER059W	166.369727485489	-0.673428813707044	0.454324292401127	-1.4822645959518	0.138269904730295	0.2095880661175
gene-YIL071C	gene-YIL071C	235.853748228776	-0.717495089407475	0.484369251240171	-1.48129776522852	0.138527243757356	0.209872938437998
gene-YAR061W	gene-YAR061W	5.14395747050375	-2.3813922264688	1.60758078574429	-1.48135151128112	0.138512928620055	0.209872938437998
gene-YGR116W	gene-YGR116W	962.530096108655	-0.597936315626555	0.403849766866766	-1.48059096397552	0.138715604709426	0.210105679259356
gene-YPR091C	gene-YPR091C	351.657823959432	-0.695710632370117	0.470172678646117	-1.47969174723943	0.138955529034721	0.210363714543678
gene-YGR102C	gene-YGR102C	534.4647548494	-0.709172539398445	0.479267420758758	-1.47970112025497	0.138953026528413	0.210363714543678
gene-YER078C	gene-YER078C	102.583138131249	-0.814030590213404	0.550837140386421	-1.47780628888304	0.139459634611635	0.211074041574366
gene-YDR253C	gene-YDR253C	59.7839952881551	0.821359604415402	0.556207662404018	1.47671393246428	0.139752335867029	0.211358371423803
gene-YIL084C	gene-YIL084C	176.958828521141	-0.673166418165577	0.455820126771765	-1.47682469164561	0.139722635982604	0.211358371423803
gene-YDL114W	gene-YDL114W	5.18210587837292	-2.38584217567821	1.61557145729594	-1.47677910803865	0.139734858560361	0.211358371423803
gene-YOL031C	gene-YOL031C	181.83768794802	0.680431617147532	0.461167452335092	1.4754545527925	0.140090378132797	0.211816651736789
gene-YPR107C	gene-YPR107C	113.639002843673	0.777233408799721	0.526969366652569	1.47491193603318	0.140236220906106	0.211984169967541
gene-YKL003C	gene-YKL003C	190.373030837093	-0.694677121893622	0.471101080826592	-1.4745818894636	0.14032498686128	0.212065347460525
gene-YLR011W	gene-YLR011W	37.3450871413957	-0.974951270229974	0.661540868293489	-1.47375818631577	0.140546710167854	0.212347365249858
gene-YPL132W	gene-YPL132W	108.928894671661	0.791790680925849	0.537319331760407	1.47359425601108	0.1405908688347	0.212361032645422
gene-YNL225C	gene-YNL225C	91.1004594333856	0.824796309490281	0.56038489029686	1.4718389517129	0.14106437228998	0.212993730762748
gene-YCR019W	gene-YCR019W	151.865716971586	0.689915915886121	0.468762791999476	1.47178045625876	0.14108017285641	0.212993730762748
gene-YKR008W	gene-YKR008W	442.415421081982	0.61934465790727	0.421207335203647	1.47040330531715	0.141452556710272	0.213496393938907
gene-YBR290W	gene-YBR290W	698.423473233207	-0.670897623671938	0.456303487646956	-1.47028817844805	0.141483721380149	0.213496393938907
gene-YIR033W	gene-YIR033W	927.693418135728	-0.67043675331859	0.456384790334419	-1.46901642543198	0.141828334134866	0.213963024407001
gene-YMR007W	gene-YMR007W	14.6809455059911	-1.36926606083188	0.93231332752313	-1.46867584148947	0.141920733101358	0.214039433851283
gene-YJL218W	gene-YJL218W	6.36079962963292	-2.30351985669621	1.56854738175553	-1.46856887046542	0.141949763422205	0.214039433851283
gene-YHL044W	gene-YHL044W	16.8815348484742	-1.3902459318604	0.948781374791114	-1.46529639893751	0.142840068583041	0.215328199100257
gene-YML132W	gene-YML132W	5.08440506772284	-2.35067228155399	1.60528871497452	-1.4643299112654	0.143103828278895	0.215672054181598
gene-YMR017W	gene-YMR017W	24.0515281294602	-1.20202333583819	0.821205151035869	-1.46373087689715	0.143267495485736	0.215864925933666
gene-YKL025C	gene-YKL025C	200.060508568069	0.660190715130742	0.451227473516251	1.46309955372646	0.143440139975546	0.21607122455096
